combo_index,distance_sigma_m,angle_sigma_deg,yaw_sigma_deg,distance_global_weight,angle_global_weight,yaw_global_weight,robust_rejection_score_threshold,robust_min_score_gap,robust_max_rejections,solver_success_rate,position_mean_error_m,position_median_error_m,position_p90_error_m,position_p95_error_m,position_max_error_m,heading_mean_abs_error_deg,heading_median_abs_error_deg,heading_p90_abs_error_deg,heading_p95_abs_error_deg,heading_max_abs_error_deg,position_within_5cm_rate,position_within_10cm_rate,heading_within_5deg_rate,heading_within_10deg_rate,joint_within_10cm_10deg_rate,samples_with_rejection,total_rejected_tags,combo_runtime_s
70,0.05,4.0,6.0,1.0,1.0,1.0,0.8,0.5,1,1.0,0.047724500203723035,0.0405221945411486,0.08206735729989556,0.1067475068568028,0.136375457045015,1.0969557794236475,0.7591726370304457,2.272153891276787,3.3257936507276327,4.700757229602459,0.6666666666666666,0.9487179487179487,1.0,1.0,0.9487179487179487,0,0,0.37940660000094795
71,0.05,5.0,2.0,1.0,1.0,1.0,0.8,0.5,1,1.0,0.05078150996488722,0.05121751158798118,0.08204383370383983,0.08882467346780415,0.13763897864254226,1.255065685479604,1.0433173288199669,2.1720993147694685,3.8408073360015464,5.049924424302731,0.48717948717948717,0.9743589743589743,0.9743589743589743,1.0,0.9743589743589743,9,9,0.433013400001073
72,0.05,5.0,3.0,1.0,1.0,1.0,0.8,0.5,1,1.0,0.0465460456653199,0.04238145449677505,0.07829786379748745,0.09722303574028203,0.13550465052852254,1.150476221040828,0.9748968183096167,2.2246851590874144,3.317747430598615,4.876422947709955,0.6410256410256411,0.9743589743589743,1.0,1.0,0.9743589743589743,6,6,0.4183926000005158
73,0.05,5.0,4.0,1.0,1.0,1.0,0.8,0.5,1,1.0,0.04700065981345156,0.040579026629750124,0.08112313511161569,0.11028819413653944,0.14158022664672762,1.1070689543819547,0.8196372707220689,2.294253751947167,3.2981267550787834,4.783553291816588,0.6666666666666666,0.9487179487179487,1.0,1.0,0.9487179487179487,1,1,0.38368569999875035
74,0.05,5.0,5.0,1.0,1.0,1.0,0.8,0.5,1,1.0,0.04819479464593978,0.038270570066935565,0.08534144818090374,0.11670344614362083,0.14498515983948548,1.0975061896063874,0.78412022723262,2.333872044175223,3.2887407355813707,4.731121566502594,0.6410256410256411,0.9487179487179487,1.0,1.0,0.9487179487179487,1,1,0.38717499999984284
75,0.05,5.0,6.0,1.0,1.0,1.0,0.8,0.5,1,1.0,0.04992371163645227,0.041465741373186336,0.0883646304365789,0.12029286783481534,0.147033365435971,1.1039563306967897,0.7636605450734066,2.3579080178865865,3.2824420376753096,4.69943774587324,0.6153846153846154,0.9487179487179487,1.0,1.0,0.9487179487179487,0,0,0.38099110000257497
76,0.06,2.0,2.0,1.0,1.0,1.0,0.8,0.5,1,1.0,0.045762329203183606,0.04008523258112689,0.06904865759235625,0.14580979469499253,0.1517904563210827,1.2549754863089468,0.8931347357664094,2.3474379744343423,4.160217098913051,5.126082971066694,0.6923076923076923,0.9487179487179487,0.9743589743589743,1.0,0.9487179487179487,12,12,0.49066529999981867
77,0.06,2.0,3.0,1.0,1.0,1.0,0.8,0.5,1,1.0,0.04017869437484714,0.03548122262040332,0.0687571143429221,0.11627863776232991,0.11639800314427014,1.1650737504935704,0.8131616065367098,2.300415799980442,3.629866660153823,4.952803068546444,0.7435897435897436,0.9487179487179487,1.0,1.0,0.9487179487179487,14,14,0.4959528999970644
78,0.06,2.0,4.0,1.0,1.0,1.0,0.8,0.5,1,1.0,0.03815480889499942,0.035646601576916445,0.06752724676612042,0.0705529299589479,0.09754206839165168,1.091023493425845,0.747005676516153,2.2767510751816644,3.4996863192042156,4.85025563496788,0.7435897435897436,1.0,1.0,1.0,1.0,13,13,0.4839793999999529
79,0.06,2.0,5.0,1.0,1.0,1.0,0.8,0.5,1,1.0,0.03840308612867211,0.036854231396234664,0.06404504151648222,0.0814311218102046,0.08590259392298748,1.1023808057525297,0.7430639048237992,2.2639020425064587,3.506662924124896,4.788644033677116,0.7692307692307693,1.0,1.0,1.0,1.0,12,12,0.48016759999882197
80,0.06,2.0,6.0,1.0,1.0,1.0,0.8,0.5,1,1.0,0.038587515611882756,0.03867874439717975,0.06440714417588413,0.07845955227038158,0.09038390426150267,1.1229468221104493,0.7311685925080837,2.256316961511459,3.5107894302649356,4.749971956318149,0.7692307692307693,1.0,1.0,1.0,1.0,15,15,0.5135794000016176
81,0.06,2.5,2.0,1.0,1.0,1.0,0.8,0.5,1,1.0,0.04777546127241545,0.04237436287286568,0.07048128189976997,0.1448898235668481,0.15202944198564844,1.2649183075566002,0.9491682546853326,2.1361388873894214,4.136419233299534,5.129747949000773,0.6410256410256411,0.9487179487179487,0.9743589743589743,1.0,0.9487179487179487,10,10,0.476218499999959
82,0.06,2.5,3.0,1.0,1.0,1.0,0.8,0.5,1,1.0,0.042222400380584106,0.0383071045476102,0.07058174939822395,0.1147575349189019,0.11667460169557767,1.172171425237143,0.8649484040906259,2.3819725837303736,3.5931364909557715,4.95096273945029,0.6923076923076923,0.9487179487179487,1.0,1.0,0.9487179487179487,10,10,0.4596464000023843
83,0.06,2.5,4.0,1.0,1.0,1.0,0.8,0.5,1,1.0,0.039255672488497734,0.03770313526135205,0.06868916394332762,0.07074885286415077,0.09558572039089512,1.0928420897406137,0.7836959616243462,2.3623027874665468,3.4577987009503204,4.845178762512148,0.7692307692307693,1.0,1.0,1.0,1.0,11,11,0.4662516999997024
84,0.06,2.5,5.0,1.0,1.0,1.0,0.8,0.5,1,1.0,0.03978054216818615,0.03862905627882463,0.06517572327895921,0.08160259474282462,0.08365412177031492,1.0802550507054407,0.7390940894554774,2.3510392435155154,3.4640218429184415,4.781638738245277,0.7692307692307693,1.0,1.0,1.0,1.0,9,9,0.45245929999873624
85,0.06,2.5,6.0,1.0,1.0,1.0,0.8,0.5,1,1.0,0.04158626723676944,0.04048332341773976,0.07095397695164493,0.09068851413759144,0.09325785426856154,1.0709773136872265,0.6704758417384369,2.344187276212722,3.4677898080086607,4.741763401034575,0.7435897435897436,1.0,1.0,1.0,1.0,8,8,0.4411456999987422
86,0.06,3.0,2.0,1.0,1.0,1.0,0.8,0.5,1,1.0,0.047559619658230995,0.04441622173342842,0.07337147458799038,0.0864417043536176,0.15216023810207874,1.2768695321965795,0.9955719721247931,2.138195944719655,4.123276233725363,5.132002454708243,0.5897435897435898,0.9743589743589743,0.9743589743589743,1.0,0.9743589743589743,10,10,0.44914520000020275
87,0.06,3.0,3.0,1.0,1.0,1.0,0.8,0.5,1,1.0,0.041406641941559186,0.04029180131721737,0.06709911583309477,0.07549148656837494,0.11682597589796537,1.1974656161327364,0.9047383011098873,2.4502605394515626,3.572781621017782,4.9502471070321405,0.717948717948718,0.9743589743589743,1.0,1.0,0.9743589743589743,7,7,0.42601980000108597
88,0.06,3.0,4.0,1.0,1.0,1.0,0.8,0.5,1,1.0,0.04025177793439651,0.03390730384909914,0.06942094717296914,0.07256438696833252,0.10452643599788171,1.0984177084604188,0.814294151262601,2.438389202644146,3.4217923476890064,4.842722774387113,0.7692307692307693,0.9743589743589743,1.0,1.0,0.9743589743589743,4,4,0.42231749999700696
89,0.06,3.0,5.0,1.0,1.0,1.0,0.8,0.5,1,1.0,0.04151158237028779,0.036847540578729805,0.07259134081749635,0.08169640999203331,0.10540448071810633,1.0948369914245843,0.7614835608972044,2.431236746169077,3.4261198965850213,4.778147860541964,0.7435897435897436,0.9743589743589743,1.0,1.0,0.9743589743589743,3,3,0.3929768999987573
90,0.06,3.0,6.0,1.0,1.0,1.0,0.8,0.5,1,1.0,0.042571653043858376,0.03888414687478552,0.07319747415503167,0.09085571053689916,0.1059252402220463,1.0998033086672478,0.7298572186485899,2.4267574155103375,3.428770240753522,4.737627692740205,0.717948717948718,0.9743589743589743,1.0,1.0,0.9743589743589743,4,4,0.40658629999961704
91,0.06,4.0,2.0,1.0,1.0,1.0,0.8,0.5,1,1.0,0.05053023521027563,0.04696405317865023,0.08601354704230103,0.08893318856624816,0.15229099232060664,1.277230893411828,1.004889969986948,2.1402531772660893,4.110051824136036,5.134434153851885,0.5641025641025641,0.9743589743589743,0.9743589743589743,1.0,0.9743589743589743,9,9,0.4412267999978212
92,0.06,4.0,3.0,1.0,1.0,1.0,0.8,0.5,1,1.0,0.04553421809711071,0.043770921206225,0.07415718127599975,0.11692198763872695,0.11697727480534732,1.1955965787258054,0.9685548371586492,2.092563265378317,3.552251152034131,4.949739948503293,0.6923076923076923,0.9487179487179487,1.0,1.0,0.9487179487179487,6,6,0.41712009999901056
93,0.06,4.0,4.0,1.0,1.0,1.0,0.8,0.5,1,1.0,0.04179150327784409,0.03557495711203333,0.07120511696264324,0.08306986910609071,0.12097108034814173,1.1030453320603648,0.8311060947572173,2.1186633848748215,3.36749259322238,4.84049812179353,0.6923076923076923,0.9743589743589743,1.0,1.0,0.9743589743589743,2,2,0.3917663000029279
94,0.06,4.0,5.0,1.0,1.0,1.0,0.8,0.5,1,1.0,0.04394952948064904,0.03798506508163356,0.07664488914322304,0.08912405047710559,0.12328273455980525,1.1065613919773578,0.7950554883659606,2.149024851033971,3.3666280185555024,4.774903052693986,0.6923076923076923,0.9743589743589743,1.0,1.0,0.9743589743589743,0,0,0.3728934000027948
95,0.06,4.0,6.0,1.0,1.0,1.0,0.8,0.5,1,1.0,0.044963008956630225,0.0395650627166239,0.07742449523758997,0.09250879103458293,0.12468881059325379,1.098836310612813,0.7593888657884804,2.167741160769083,3.365917065116321,4.73374776330229,0.717948717948718,0.9743589743589743,1.0,1.0,0.9743589743589743,0,0,0.3791000000019267
96,0.06,5.0,2.0,1.0,1.0,1.0,0.8,0.5,1,1.0,0.05288467961666562,0.05086569573132753,0.08589391556380013,0.1047932844050716,0.15235174691739428,1.290018709533287,1.035661412404579,2.169679801669531,4.103876845283253,5.135626276294175,0.46153846153846156,0.9487179487179487,0.9743589743589743,1.0,0.9487179487179487,9,9,0.4302419999985432
97,0.06,5.0,3.0,1.0,1.0,1.0,0.8,0.5,1,1.0,0.04570979115084255,0.04532143187996841,0.07672930294739355,0.07901789635220341,0.12537478488496373,1.1677313176566009,0.991198963096366,2.1319386181331765,3.542648245647001,4.9495758921591175,0.6153846153846154,0.9743589743589743,1.0,1.0,0.9743589743589743,6,6,0.4105692999983148
98,0.06,5.0,4.0,1.0,1.0,1.0,0.8,0.5,1,1.0,0.0437110795788124,0.03736170359585243,0.07571806916977619,0.09435844582625487,0.1312979445866557,1.103981624418737,0.8272709934685736,2.2019166869226865,3.331295793613549,4.839543242746515,0.6923076923076923,0.9743589743589743,1.0,1.0,0.9743589743589743,2,2,0.3793755000006058
99,0.06,5.0,5.0,1.0,1.0,1.0,0.8,0.5,1,1.0,0.045996225035798095,0.04024342452369391,0.07964464183717136,0.10198747121505303,0.13476806822150375,1.1073632223233822,0.7950061681794978,2.2438371954950753,3.325274823801635,4.773479190871825,0.6923076923076923,0.9487179487179487,1.0,1.0,0.9487179487179487,0,0,0.3722717999989982
100,0.06,5.0,6.0,1.0,1.0,1.0,0.8,0.5,1,1.0,0.046982646317554236,0.04229338284223111,0.08104372488556541,0.10628345293096661,0.1369113177611524,1.1008604391515142,0.776083040871157,2.2700603767870007,3.3209614160442698,4.732032078547974,0.6923076923076923,0.9487179487179487,1.0,1.0,0.9487179487179487,0,0,0.38488730000244686
101,0.08,2.0,2.0,1.0,1.0,1.0,0.8,0.5,1,1.0,0.04750868237435832,0.03902190267041107,0.08620780032945968,0.16595915604707343,0.16993107496967202,1.2874511349878384,0.9206037795149768,2.392944952310188,4.5661591035707545,5.236508483053626,0.6923076923076923,0.9487179487179487,0.9743589743589743,1.0,0.9487179487179487,12,12,0.5239213999993808
102,0.08,2.0,3.0,1.0,1.0,1.0,0.8,0.5,1,1.0,0.041260471709892416,0.036016464480249456,0.06656596532393891,0.13959686960919332,0.1419094962530813,1.2029296037460186,0.8199118458818475,2.2417122225830326,4.058700263214149,5.071852558305608,0.717948717948718,0.9487179487179487,0.9743589743589743,1.0,0.9487179487179487,14,14,0.5071860999996716
103,0.08,2.0,4.0,1.0,1.0,1.0,0.8,0.5,1,1.0,0.038444449793844995,0.035168528169368496,0.060241243341815444,0.07149617584238233,0.11950873962473847,1.12709298278181,0.738179763754033,2.209466628530606,3.7061554457189345,4.958960241297348,0.7692307692307693,0.9743589743589743,1.0,1.0,0.9743589743589743,14,14,0.5028730999983964
104,0.08,2.0,5.0,1.0,1.0,1.0,0.8,0.5,1,1.0,0.038570290223617146,0.03684607304154761,0.06608709579886096,0.06770149014511198,0.10535906963048418,1.1287562892856657,0.8714320420784532,2.1917439459468824,3.5427280057839425,4.88294455813525,0.7692307692307693,0.9743589743589743,1.0,1.0,0.9743589743589743,14,14,0.5026394000014989
105,0.08,2.0,6.0,1.0,1.0,1.0,0.8,0.5,1,1.0,0.03830842165264475,0.036193487190988985,0.06485321405856517,0.07597561311900818,0.09551935668332366,1.1364069392769296,0.8690637636049701,2.181211990113866,3.548451882981283,4.831394068948043,0.7692307692307693,1.0,1.0,1.0,1.0,15,15,0.5138451999991958
106,0.08,2.5,2.0,1.0,1.0,1.0,0.8,0.5,1,1.0,0.049926734672121074,0.03928506041706406,0.08550709095163271,0.16492467740665614,0.17022711624706358,1.301454076357353,0.9809617860416324,2.3978457782518205,4.538459949139337,5.248164637501418,0.6153846153846154,0.9487179487179487,0.9743589743589743,1.0,0.9487179487179487,10,10,0.5058052999993379
107,0.08,2.5,3.0,1.0,1.0,1.0,0.8,0.5,1,1.0,0.0428169495237746,0.03568637497341805,0.06844269338813536,0.13769825729700005,0.1423651223572424,1.2128655811915552,0.8660006829830422,2.3111698329595356,4.011767651104492,5.073543735516296,0.717948717948718,0.9487179487179487,0.9743589743589743,1.0,0.9487179487179487,10,10,0.4772494999997434
108,0.08,2.5,4.0,1.0,1.0,1.0,0.8,0.5,1,1.0,0.03915873084621477,0.03621757743278567,0.059566437523559834,0.07305675340250001,0.1168563565964567,1.1282870085444274,0.7873402597823258,2.278267653066564,3.643679010980293,4.953680850844194,0.7692307692307693,0.9743589743589743,1.0,1.0,0.9743589743589743,10,10,0.4644651000016893
109,0.08,2.5,5.0,1.0,1.0,1.0,0.8,0.5,1,1.0,0.039131426641894666,0.03747010420628561,0.0676779203105657,0.06833155613080952,0.10212319671801719,1.0955111515724212,0.7484234295698116,2.2590281322241026,3.5083865671407466,4.872974916017881,0.7435897435897436,0.9743589743589743,1.0,1.0,0.9743589743589743,9,9,0.45261499999833177
110,0.08,2.5,6.0,1.0,1.0,1.0,0.8,0.5,1,1.0,0.04043897097274851,0.03664830790435929,0.06805965131459601,0.07614785935362392,0.09185136798916611,1.0859631929432185,0.7187202365461474,2.2471805642021536,3.5148115601168683,4.818255227806276,0.7692307692307693,1.0,1.0,1.0,1.0,8,8,0.444086999999854
111,0.08,3.0,2.0,1.0,1.0,1.0,0.8,0.5,1,1.0,0.05153289472480004,0.04317532331061009,0.08514194521046412,0.16435937701159625,0.17038984074287503,1.317256080111365,1.001451918045717,2.4005407014628304,4.523055649640071,5.25525240591341,0.5897435897435898,0.9487179487179487,0.9743589743589743,1.0,0.9487179487179487,11,11,0.5076494999993884
112,0.08,3.0,3.0,1.0,1.0,1.0,0.8,0.5,1,1.0,0.04369806118715924,0.03923594676903692,0.06977464485111737,0.13665557765978023,0.1426159575381485,1.2441498888352471,0.8917464464814202,2.3716637855300746,3.985497043473856,5.075249718243612,0.717948717948718,0.9487179487179487,0.9743589743589743,1.0,0.9487179487179487,8,8,0.45642899999802466
113,0.08,3.0,4.0,1.0,1.0,1.0,0.8,0.5,1,1.0,0.03942183638973735,0.036769657511976944,0.059457317911891,0.07417682716464857,0.11539390715430772,1.1371430054202118,0.8323046613834606,2.34274629654044,3.608567817110611,4.951649183345694,0.7435897435897436,0.9743589743589743,1.0,1.0,0.9743589743589743,7,7,0.450021900000138
114,0.08,3.0,5.0,1.0,1.0,1.0,0.8,0.5,1,1.0,0.04051518901126531,0.037858243015292004,0.06937797135207159,0.08634218892758765,0.10033378916288552,1.1003551104819884,0.7804174779195137,2.3248250989751114,3.4757065399334692,4.868437949627435,0.717948717948718,0.9743589743589743,1.0,1.0,0.9743589743589743,5,5,0.41491839999798685
115,0.08,3.0,6.0,1.0,1.0,1.0,0.8,0.5,1,1.0,0.04184936465853454,0.0390042818601399,0.0697678129818503,0.08619679106497574,0.08981880326946559,1.1155118998661744,0.7477451739549679,2.313399070157459,3.4819389530552485,4.812029097695643,0.7435897435897436,1.0,1.0,1.0,1.0,5,5,0.4233204000011028
116,0.08,4.0,2.0,1.0,1.0,1.0,0.8,0.5,1,1.0,0.05403137356277627,0.04895369038047354,0.09524081621103046,0.11697308766672213,0.17055300629867945,1.3261610613933128,1.0647602604712176,2.4032434652499433,4.507473627870553,5.262862701128654,0.5384615384615384,0.9230769230769231,0.9743589743589743,1.0,0.9230769230769231,9,9,0.43692160000136937
117,0.08,4.0,3.0,1.0,1.0,1.0,0.8,0.5,1,1.0,0.04507815227594742,0.044755401673943214,0.07157779888151111,0.08304741360586917,0.14286778522883162,1.2509976134060123,0.9668941031025327,2.0877408852512644,3.958797953613157,5.077529789163435,0.6666666666666666,0.9743589743589743,0.9743589743589743,1.0,0.9743589743589743,7,7,0.44037309999839636
118,0.08,4.0,4.0,1.0,1.0,1.0,0.8,0.5,1,1.0,0.040254116494555486,0.03720459283285998,0.06709911614372217,0.07549147969479407,0.10291833488264367,1.1362663062109664,0.8586820136212623,2.0701643505100265,3.572781832606779,4.950247046551112,0.717948717948718,0.9743589743589743,1.0,1.0,0.9743589743589743,3,3,0.39137400000254274
119,0.08,4.0,5.0,1.0,1.0,1.0,0.8,0.5,1,1.0,0.04003494624334173,0.03522435968663037,0.06764852449939283,0.07244627390218981,0.10421503471043957,1.1166337132684725,0.8455718442487523,2.060610272193003,3.4202955043492693,4.864575062043656,0.7435897435897436,0.9743589743589743,1.0,1.0,0.9743589743589743,1,1,0.39128789999813307
120,0.08,4.0,6.0,1.0,1.0,1.0,0.8,0.5,1,1.0,0.041508811286416335,0.03856980402273301,0.07083028942711188,0.07633593154416803,0.10502635669393595,1.1107631448249327,0.837957877320548,2.054794445723985,3.4242358010038743,4.806510993159009,0.7435897435897436,0.9743589743589743,1.0,1.0,0.9743589743589743,0,0,0.38098639999952866
121,0.08,5.0,2.0,1.0,1.0,1.0,0.8,0.5,1,1.0,0.05739052136474186,0.0521041115031976,0.098941279704607,0.12716641008088825,0.17062900026894182,1.3426430572554273,1.1040108672320343,2.4045025266320295,4.50016867009046,5.266584293132951,0.46153846153846156,0.9230769230769231,0.9743589743589743,1.0,0.9230769230769231,9,9,0.43484080000052927
122,0.08,5.0,3.0,1.0,1.0,1.0,0.8,0.5,1,1.0,0.04680974980353677,0.04575833414878074,0.07406521188545959,0.08378178714936943,0.1429851803930005,1.2526203854784548,1.0157739646156756,2.1097777566169498,3.946237468043364,5.078790338971885,0.6410256410256411,0.9743589743589743,0.9743589743589743,1.0,0.9743589743589743,6,6,0.40867179999986547
123,0.08,5.0,4.0,1.0,1.0,1.0,0.8,0.5,1,1.0,0.0421796499831928,0.04207023418628302,0.07249513523991187,0.07617009160709086,0.1140675613581097,1.1385624607901337,0.8509090875273841,2.0870569599508713,3.555909680810146,4.949814545279054,0.717948717948718,0.9743589743589743,1.0,1.0,0.9743589743589743,3,3,0.38862419999713893
124,0.08,5.0,5.0,1.0,1.0,1.0,0.8,0.5,1,1.0,0.042579459402387373,0.03875110185741757,0.07129044460770949,0.07762632901940301,0.11686596027680722,1.1239451410823047,0.8323375083432154,2.081243032732459,3.378856774026474,4.863014196941123,0.6410256410256411,0.9743589743589743,1.0,1.0,0.9743589743589743,0,0,0.3727127999991353
125,0.08,5.0,6.0,1.0,1.0,1.0,0.8,0.5,1,1.0,0.042962639905800376,0.03913776109744918,0.07537346030078011,0.0829715809376442,0.11867099543921607,1.1118486813585196,0.8223737618363316,2.105633701722809,3.379385262992571,4.804192283171744,0.6923076923076923,0.9743589743589743,1.0,1.0,0.9743589743589743,0,0,0.3875283999987005
