x_m,y_m,room,best_heading_deg,backup_heading_deg,best_status,backup_status,best_score,backup_score,best_front_good_count,best_rear_good_count,best_good_total_count,best_effective_good_count,best_front_weighted_count,best_rear_weighted_count,best_geometry_span_deg,best_front_good_tag_ids,best_rear_good_tag_ids,best_all_good_tag_ids,backup_front_good_tag_ids,backup_rear_good_tag_ids,backup_all_good_tag_ids
9.6,0.0,inner,80.0,110.0,MARGINAL,BAD,34.303873,20.498616,4,0,4,2.8,2.8,0.0,63.039,31 32 33 54,,31 32 33 54,31 32 33,,31 32 33
9.7,0.0,inner,80.0,110.0,MARGINAL,BAD,33.892214,20.448412,4,0,4,2.8,2.8,0.0,58.922,31 32 33 54,,31 32 33 54,31 32 33,,31 32 33
9.8,0.0,inner,85.0,115.0,MARGINAL,BAD,33.408028,20.396808,4,0,4,2.8,2.8,0.0,54.08,31 32 33 54,,31 32 33 54,31 32 33,,31 32 33
9.9,0.0,inner,85.0,115.0,BAD,BAD,20.343967,20.343967,3,0,3,1.8,1.8,0.0,23.44,31 32 33,,31 32 33,31 32 33,,31 32 33
10.0,0.0,inner,85.0,115.0,BAD,BAD,20.29005,20.29005,3,0,3,1.8,1.8,0.0,22.901,31 32 33,,31 32 33,31 32 33,,31 32 33
10.1,0.0,inner,85.0,115.0,BAD,BAD,20.235223,20.235223,3,0,3,1.8,1.8,0.0,22.352,31 32 33,,31 32 33,31 32 33,,31 32 33
10.2,0.0,inner,85.0,115.0,BAD,BAD,20.179648,20.179648,3,0,3,1.8,1.8,0.0,21.796,31 32 33,,31 32 33,31 32 33,,31 32 33
10.3,0.0,inner,85.0,115.0,BAD,BAD,20.123488,20.123488,3,0,3,1.8,1.8,0.0,21.235,31 32 33,,31 32 33,31 32 33,,31 32 33
10.4,0.0,inner,90.0,120.0,BAD,BAD,20.066902,17.066902,3,0,3,1.8,1.8,0.0,20.669,31 32 33,,31 32 33,31 32 33,,31 32 33
10.5,0.0,inner,95.0,125.0,BAD,BAD,17.010043,17.010043,3,0,3,1.5,1.5,0.0,20.1,31 32 33,,31 32 33,31 32 33,,31 32 33
10.6,0.0,inner,80.0,110.0,BAD,BAD,12.121499,12.121499,2,0,2,1.1,1.1,0.0,11.215,31 32,,31 32,31 32,,31 32
10.7,0.0,inner,80.0,110.0,BAD,BAD,12.077583,12.077583,2,0,2,1.1,1.1,0.0,10.776,31 32,,31 32,31 32,,31 32
10.8,0.0,inner,85.0,115.0,BAD,BAD,12.033874,12.033874,2,0,2,1.1,1.1,0.0,10.339,31 32,,31 32,31 32,,31 32
10.9,0.0,inner,85.0,115.0,BAD,BAD,11.990476,11.990476,2,0,2,1.1,1.1,0.0,9.905,31 32,,31 32,31 32,,31 32
11.0,0.0,inner,85.0,115.0,BAD,BAD,11.947486,11.947486,2,0,2,1.1,1.1,0.0,9.475,31 32,,31 32,31 32,,31 32
11.1,0.0,inner,85.0,115.0,BAD,BAD,11.904993,11.904993,2,0,2,1.1,1.1,0.0,9.05,31 32,,31 32,31 32,,31 32
11.2,0.0,inner,85.0,115.0,BAD,BAD,11.863081,11.863081,2,0,2,1.1,1.1,0.0,8.631,31 32,,31 32,31 32,,31 32
11.3,0.0,inner,85.0,115.0,BAD,BAD,11.821824,11.821824,2,0,2,1.1,1.1,0.0,8.218,31 32,,31 32,31 32,,31 32
11.4,0.0,inner,90.0,120.0,BAD,BAD,11.781288,11.781288,2,0,2,1.1,1.1,0.0,7.813,31 32,,31 32,31 32,,31 32
0.0,0.1,inner,40.0,70.0,BAD,BAD,8.914845,8.914845,2,0,2,0.8,0.8,0.0,9.148,38 39,,38 39,38 39,,38 39
0.1,0.1,inner,40.0,70.0,BAD,BAD,8.927439,8.927439,2,0,2,0.8,0.8,0.0,9.274,38 39,,38 39,38 39,,38 39
0.2,0.1,inner,40.0,70.0,BAD,BAD,8.939758,8.939758,2,0,2,0.8,0.8,0.0,9.398,38 39,,38 39,38 39,,38 39
0.3,0.1,inner,45.0,75.0,BAD,BAD,8.951764,8.951764,2,0,2,0.8,0.8,0.0,9.518,38 39,,38 39,38 39,,38 39
0.4,0.1,inner,45.0,75.0,BAD,BAD,13.804221,13.804221,3,0,3,1.2,1.2,0.0,18.042,37 38 39,,37 38 39,37 38 39,,37 38 39
0.5,0.1,inner,45.0,75.0,BAD,BAD,13.829018,13.829018,3,0,3,1.2,1.2,0.0,18.29,37 38 39,,37 38 39,37 38 39,,37 38 39
0.6,0.1,inner,45.0,75.0,BAD,BAD,13.853299,13.853299,3,0,3,1.2,1.2,0.0,18.533,37 38 39,,37 38 39,37 38 39,,37 38 39
0.7,0.1,inner,45.0,75.0,BAD,BAD,18.884188,18.884188,4,0,4,1.6,1.6,0.0,28.842,36 37 38 39,,36 37 38 39,36 37 38 39,,36 37 38 39
0.8,0.1,inner,50.0,80.0,BAD,BAD,18.918921,18.918921,4,0,4,1.6,1.6,0.0,29.189,36 37 38 39,,36 37 38 39,36 37 38 39,,36 37 38 39
0.9,0.1,inner,50.0,80.0,BAD,BAD,18.952788,18.952788,4,0,4,1.6,1.6,0.0,29.528,36 37 38 39,,36 37 38 39,36 37 38 39,,36 37 38 39
1.0,0.1,inner,50.0,80.0,BAD,BAD,18.98569,18.98569,4,0,4,1.6,1.6,0.0,29.857,36 37 38 39,,36 37 38 39,36 37 38 39,,36 37 38 39
1.1,0.1,inner,50.0,80.0,BAD,BAD,19.017529,19.017529,4,0,4,1.6,1.6,0.0,30.175,36 37 38 39,,36 37 38 39,36 37 38 39,,36 37 38 39
1.2,0.1,inner,55.0,85.0,BAD,BAD,19.048205,19.048205,4,0,4,1.6,1.6,0.0,30.482,36 37 38 39,,36 37 38 39,36 37 38 39,,36 37 38 39
1.3,0.1,inner,55.0,85.0,BAD,BAD,19.077618,19.077618,4,0,4,1.6,1.6,0.0,30.776,36 37 38 39,,36 37 38 39,36 37 38 39,,36 37 38 39
1.4,0.1,inner,55.0,85.0,BAD,BAD,19.105668,19.105668,4,0,4,1.6,1.6,0.0,31.057,36 37 38 39,,36 37 38 39,36 37 38 39,,36 37 38 39
1.5,0.1,inner,55.0,85.0,BAD,BAD,19.132256,19.132256,4,0,4,1.6,1.6,0.0,31.323,36 37 38 39,,36 37 38 39,36 37 38 39,,36 37 38 39
1.6,0.1,inner,90.0,55.0,MARGINAL,BAD,32.428007,19.157283,5,0,5,2.6,2.6,0.0,64.28,36 37 38 39 44,,36 37 38 39 44,36 37 38 39,,36 37 38 39
1.7,0.1,inner,100.0,60.0,MARGINAL,BAD,27.85328,19.180654,4,0,4,2.2,2.2,0.0,58.533,37 38 39 44,,37 38 39 44,36 37 38 39,,36 37 38 39
1.8,0.1,inner,105.0,60.0,MARGINAL,BAD,28.289595,19.202275,4,0,4,2.2,2.2,0.0,62.896,37 38 39 44,,37 38 39 44,36 37 38 39,,36 37 38 39
1.9,0.1,inner,110.0,60.0,BAD,BAD,23.625186,19.222056,3,0,3,1.8,1.8,0.0,56.252,38 39 44,,38 39 44,36 37 38 39,,36 37 38 39
2.0,0.1,inner,110.0,60.0,BAD,BAD,23.901481,19.239912,3,0,3,1.8,1.8,0.0,59.015,38 39 44,,38 39 44,36 37 38 39,,36 37 38 39
2.1,0.1,inner,115.0,65.0,BAD,BAD,24.120397,19.25576,3,0,3,1.8,1.8,0.0,61.204,38 39 44,,38 39 44,36 37 38 39,,36 37 38 39
2.2,0.1,inner,115.0,145.0,MARGINAL,MARGINAL,34.291927,22.708442,4,0,4,2.8,2.8,0.0,62.919,38 39 43 44,,38 39 43 44,43 44,,43 44
2.3,0.1,inner,90.0,120.0,GOOD,MARGINAL,36.563378,34.424381,6,0,6,3.0,3.0,0.0,65.634,35 36 37 38 39 43,,35 36 37 38 39 43,38 39 43 44,,38 39 43 44
2.4,0.1,inner,120.0,65.0,MARGINAL,MARGINAL,34.524551,23.943887,4,0,4,2.8,2.8,0.0,65.246,38 39 43 44,,38 39 43 44,35 36 37 38 39,,35 36 37 38 39
2.5,0.1,inner,95.0,125.0,MARGINAL,MARGINAL,32.187464,29.527571,5,0,5,2.6,2.6,0.0,61.875,36 37 38 39 43,,36 37 38 39 43,39 43 44,,39 43 44
2.6,0.1,inner,100.0,130.0,MARGINAL,MARGINAL,35.294208,29.581868,5,0,5,2.9,2.9,0.0,62.942,36 37 38 39 43,,36 37 38 39 43,39 43 44,,39 43 44
2.7,0.1,inner,100.0,130.0,MARGINAL,MARGINAL,35.386957,29.618248,5,0,5,2.9,2.9,0.0,63.87,36 37 38 39 43,,36 37 38 39 43,39 43 44,,39 43 44
2.8,0.1,inner,100.0,130.0,GOOD,GOOD,45.466366,39.639651,6,0,6,3.9,3.9,0.0,64.664,36 37 38 39 42 43,,36 37 38 39 42 43,39 42 43 44,,39 42 43 44
2.9,0.1,inner,105.0,135.0,GOOD,GOOD,45.53313,39.648483,6,0,6,3.9,3.9,0.0,65.331,36 37 38 39 42 43,,36 37 38 39 42 43,39 42 43 44,,39 42 43 44
3.0,0.1,inner,105.0,135.0,GOOD,GOOD,45.587955,39.646728,6,0,6,3.9,3.9,0.0,65.88,36 37 38 39 42 43,,36 37 38 39 42 43,39 42 43 44,,39 42 43 44
3.1,0.1,inner,105.0,135.0,GOOD,GOOD,45.631548,39.636033,6,0,6,3.9,3.9,0.0,66.315,36 37 38 39 42 43,,36 37 38 39 42 43,39 42 43 44,,39 42 43 44
3.2,0.1,inner,130.0,95.0,GOOD,GOOD,44.649976,39.104042,5,0,5,3.8,3.8,0.0,66.5,38 39 42 43 44,,38 39 42 43 44,35 36 37 38 39 42,,35 36 37 38 39 42
3.3,0.1,inner,130.0,95.0,GOOD,GOOD,51.617098,46.146261,6,0,6,4.5,4.5,0.0,66.171,38 39 41 42 43 44,,38 39 41 42 43 44,35 36 37 38 39 41 42,,35 36 37 38 39 41 42
3.4,0.1,inner,110.0,140.0,GOOD,GOOD,52.701787,46.562976,7,0,7,4.6,4.6,0.0,67.018,36 37 38 39 41 42 43,,36 37 38 39 41 42 43,39 41 42 43 44,,39 41 42 43 44
3.5,0.1,inner,135.0,100.0,GOOD,GOOD,46.528249,46.212093,5,0,5,4.1,4.1,0.0,55.282,39 41 42 43 44,,39 41 42 43 44,35 36 37 38 39 41 42,,35 36 37 38 39 41 42
3.6,0.1,inner,135.0,100.0,GOOD,GOOD,51.485559,46.236026,6,0,6,4.5,4.5,0.0,64.856,38 39 41 42 43 44,,38 39 41 42 43 44,35 36 37 38 39 41 42,,35 36 37 38 39 41 42
3.7,0.1,inner,135.0,100.0,GOOD,GOOD,51.433238,46.254204,6,0,6,4.5,4.5,0.0,64.332,38 39 41 42 43 44,,38 39 41 42 43 44,35 36 37 38 39 41 42,,35 36 37 38 39 41 42
3.8,0.1,inner,115.0,145.0,GOOD,GOOD,52.677738,46.402989,7,0,7,4.6,4.6,0.0,66.777,36 37 38 39 41 42 43,,36 37 38 39 41 42 43,39 41 42 43 44,,39 41 42 43 44
3.9,0.1,inner,115.0,145.0,GOOD,GOOD,56.654497,50.355966,8,0,8,5.0,5.0,0.0,66.545,36 37 38 39 40 41 42 43,,36 37 38 39 40 41 42 43,39 40 41 42 43 44,,39 40 41 42 43 44
4.0,0.1,inner,135.0,105.0,GOOD,GOOD,55.258779,50.2761,7,0,7,4.9,4.9,0.0,62.588,38 39 40 41 42 43 44,,38 39 40 41 42 43 44,35 36 37 38 39 40 41 42,,35 36 37 38 39 40 41 42
4.1,0.1,inner,135.0,105.0,GOOD,GOOD,55.196233,50.273177,7,0,7,4.9,4.9,0.0,61.962,38 39 40 41 42 43 44,,38 39 40 41 42 43 44,35 36 37 38 39 40 41 42,,35 36 37 38 39 40 41 42
4.2,0.1,inner,120.0,150.0,GOOD,GOOD,56.551314,50.204646,8,0,8,5.0,5.0,0.0,65.513,36 37 38 39 40 41 42 43,,36 37 38 39 40 41 42 43,39 40 41 42 43 44,,39 40 41 42 43 44
4.3,0.1,inner,120.0,150.0,GOOD,GOOD,53.507221,47.151789,8,0,8,4.7,4.7,0.0,65.072,36 37 38 39 40 41 42 43,,36 37 38 39 40 41 42 43,39 40 41 42 43 44,,39 40 41 42 43 44
4.4,0.1,inner,120.0,150.0,GOOD,GOOD,53.458952,47.098132,8,0,8,4.7,4.7,0.0,64.59,36 37 38 39 40 41 42 43,,36 37 38 39 40 41 42 43,39 40 41 42 43 44,,39 40 41 42 43 44
4.5,0.1,inner,120.0,150.0,GOOD,GOOD,53.406878,47.043876,8,0,8,4.7,4.7,0.0,64.069,36 37 38 39 40 41 42 43,,36 37 38 39 40 41 42 43,39 40 41 42 43 44,,39 40 41 42 43 44
4.6,0.1,inner,120.0,150.0,GOOD,GOOD,53.351353,46.989197,8,0,8,4.7,4.7,0.0,63.514,36 37 38 39 40 41 42 43,,36 37 38 39 40 41 42 43,39 40 41 42 43 44,,39 40 41 42 43 44
4.7,0.1,inner,125.0,155.0,GOOD,GOOD,53.292711,46.934249,8,0,8,4.7,4.7,0.0,62.927,36 37 38 39 40 41 42 43,,36 37 38 39 40 41 42 43,39 40 41 42 43 44,,39 40 41 42 43 44
4.8,0.1,inner,125.0,155.0,GOOD,GOOD,50.231269,43.879168,8,0,8,4.4,4.4,0.0,62.313,36 37 38 39 40 41 42 43,,36 37 38 39 40 41 42 43,39 40 41 42 43 44,,39 40 41 42 43 44
4.9,0.1,inner,125.0,155.0,GOOD,GOOD,50.167331,43.824074,8,0,8,4.4,4.4,0.0,61.673,36 37 38 39 40 41 42 43,,36 37 38 39 40 41 42 43,39 40 41 42 43 44,,39 40 41 42 43 44
5.0,0.1,inner,140.0,95.0,GOOD,GOOD,46.537833,37.48527,7,0,7,4.0,4.0,0.0,65.378,37 38 40 41 42 43 44,,37 38 40 41 42 43 44,33 34 35 36 37 38 40,,33 34 35 36 37 38 40
5.1,0.1,inner,140.0,100.0,GOOD,GOOD,46.457241,37.465988,7,0,7,4.0,4.0,0.0,64.572,37 38 40 41 42 43 44,,37 38 40 41 42 43 44,33 34 35 36 37 38 40,,33 34 35 36 37 38 40
5.2,0.1,inner,140.0,75.0,GOOD,GOOD,42.37661,37.69189,6,0,6,3.6,3.6,0.0,63.766,37 38 41 42 43 44,,37 38 41 42 43 44,31 32 33 34 35 36 37,,31 32 33 34 35 36 37
5.3,0.1,inner,140.0,75.0,GOOD,GOOD,39.29607,37.730453,6,0,6,3.3,3.3,0.0,62.961,37 38 41 42 43 44,,37 38 41 42 43 44,31 32 33 34 35 36 37,,31 32 33 34 35 36 37
5.4,0.1,inner,35.0,75.0,GOOD,GOOD,44.124721,41.7662,8,0,8,3.8,3.8,0.0,61.247,31 32 33 54 55 56 57 58,,31 32 33 54 55 56 57 58,31 32 33 34 35 36 37 58,,31 32 33 34 35 36 37 58
5.5,0.1,inner,35.0,85.0,GOOD,GOOD,44.207366,41.906331,8,0,8,3.8,3.8,0.0,62.074,31 32 33 54 55 56 57 58,,31 32 33 54 55 56 57 58,32 33 34 35 36 37 38 58,,32 33 34 35 36 37 38 58
5.6,0.1,inner,40.0,70.0,GOOD,GOOD,44.290628,41.366914,8,0,8,3.8,3.8,0.0,62.906,31 32 33 54 55 56 57 58,,31 32 33 54 55 56 57 58,31 32 33 34 35 36 57 58,,31 32 33 34 35 36 57 58
5.7,0.1,inner,40.0,70.0,GOOD,GOOD,44.374429,41.420506,8,0,8,3.8,3.8,0.0,63.744,31 32 33 54 55 56 57 58,,31 32 33 54 55 56 57 58,31 32 33 34 35 36 57 58,,31 32 33 34 35 36 57 58
5.8,0.1,inner,40.0,75.0,GOOD,GOOD,47.458684,41.471204,8,0,8,4.1,4.1,0.0,64.587,31 32 33 54 55 56 57 58,,31 32 33 54 55 56 57 58,31 32 33 34 35 36 57 58,,31 32 33 34 35 36 57 58
5.9,0.1,inner,40.0,80.0,GOOD,GOOD,47.543298,41.899808,8,0,8,4.1,4.1,0.0,65.433,31 32 33 54 55 56 57 58,,31 32 33 54 55 56 57 58,31 32 33 34 35 36 37 58,,31 32 33 34 35 36 37 58
6.0,0.1,inner,40.0,75.0,GOOD,GOOD,47.62817,41.563403,8,0,8,4.1,4.1,0.0,66.282,31 32 33 54 55 56 57 58,,31 32 33 54 55 56 57 58,31 32 33 34 35 36 57 58,,31 32 33 34 35 36 57 58
6.1,0.1,inner,55.0,25.0,GOOD,GOOD,44.39032,37.65707,8,0,8,3.8,3.8,0.0,63.903,31 32 33 34 55 56 57 58,,31 32 33 34 55 56 57 58,31 54 55 56 57 58,,31 54 55 56 57 58
6.2,0.1,inner,35.0,65.0,GOOD,GOOD,45.827992,41.361969,7,0,7,4.0,4.0,0.0,58.28,31 32 54 55 56 57 58,,31 32 54 55 56 57 58,31 32 33 34 35 56 57 58,,31 32 33 34 35 56 57 58
6.3,0.1,inner,35.0,65.0,GOOD,GOOD,45.901901,41.402423,7,0,7,4.0,4.0,0.0,59.019,31 32 54 55 56 57 58,,31 32 54 55 56 57 58,31 32 33 34 35 56 57 58,,31 32 33 34 35 56 57 58
6.4,0.1,inner,35.0,70.0,GOOD,GOOD,48.976005,41.439713,7,0,7,4.3,4.3,0.0,59.76,31 32 54 55 56 57 58,,31 32 54 55 56 57 58,31 32 33 34 35 56 57 58,,31 32 33 34 35 56 57 58
6.5,0.1,inner,40.0,80.0,GOOD,GOOD,49.050185,41.73482,7,0,7,4.3,4.3,0.0,60.502,31 32 54 55 56 57 58,,31 32 54 55 56 57 58,31 32 33 34 35 36 57 58,,31 32 33 34 35 36 57 58
6.6,0.1,inner,40.0,70.0,GOOD,GOOD,52.124311,44.504053,7,0,7,4.6,4.6,0.0,61.243,31 32 54 55 56 57 58,,31 32 54 55 56 57 58,31 32 33 34 35 56 57 58,,31 32 33 34 35 56 57 58
6.7,0.1,inner,40.0,70.0,GOOD,GOOD,51.198238,43.530725,6,0,6,4.5,4.5,0.0,61.982,31 32 54 55 56 57,,31 32 54 55 56 57,31 32 33 34 35 56 57,,31 32 33 34 35 56 57
6.8,0.1,inner,40.0,70.0,GOOD,GOOD,51.271805,43.553476,6,0,6,4.5,4.5,0.0,62.718,31 32 54 55 56 57,,31 32 54 55 56 57,31 32 33 34 35 56 57,,31 32 33 34 35 56 57
6.9,0.1,inner,40.0,70.0,GOOD,GOOD,51.344833,38.541345,6,0,6,4.5,4.5,0.0,63.448,31 32 54 55 56 57,,31 32 54 55 56 57,31 32 33 34 56 57,,31 32 33 34 56 57
7.0,0.1,inner,45.0,75.0,GOOD,GOOD,51.417122,43.586444,6,0,6,4.5,4.5,0.0,64.171,31 32 54 55 56 57,,31 32 54 55 56 57,31 32 33 34 35 56 57,,31 32 33 34 35 56 57
7.1,0.1,inner,45.0,75.0,GOOD,GOOD,54.488453,46.596274,6,0,6,4.8,4.8,0.0,64.885,31 32 54 55 56 57,,31 32 54 55 56 57,31 32 33 34 35 56 57,,31 32 33 34 35 56 57
7.2,0.1,inner,45.0,75.0,GOOD,GOOD,54.558579,46.60141,6,0,6,4.8,4.8,0.0,65.586,31 32 54 55 56 57,,31 32 54 55 56 57,31 32 33 34 35 56 57,,31 32 33 34 35 56 57
7.3,0.1,inner,45.0,75.0,GOOD,GOOD,54.627228,46.601658,6,0,6,4.8,4.8,0.0,66.272,31 32 54 55 56 57,,31 32 54 55 56 57,31 32 33 34 35 56 57,,31 32 33 34 35 56 57
7.4,0.1,inner,45.0,75.0,GOOD,GOOD,54.694093,41.608727,6,0,6,4.8,4.8,0.0,66.941,31 32 54 55 56 57,,31 32 54 55 56 57,31 32 33 34 56 57,,31 32 33 34 56 57
7.5,0.1,inner,30.0,60.0,GOOD,GOOD,48.728749,47.892645,5,0,5,4.4,4.4,0.0,47.287,31 54 55 56 57,,31 54 55 56 57,31 32 33 55 56 57,,31 32 33 55 56 57
7.6,0.1,inner,30.0,60.0,GOOD,GOOD,48.792917,47.902921,5,0,5,4.4,4.4,0.0,47.929,31 54 55 56 57,,31 54 55 56 57,31 32 33 55 56 57,,31 32 33 55 56 57
7.7,0.1,inner,30.0,60.0,GOOD,GOOD,48.85595,47.907145,5,0,5,4.4,4.4,0.0,48.56,31 54 55 56 57,,31 54 55 56 57,31 32 33 55 56 57,,31 32 33 55 56 57
7.8,0.1,inner,30.0,60.0,GOOD,GOOD,48.917424,47.90479,5,0,5,4.4,4.4,0.0,49.174,31 54 55 56 57,,31 54 55 56 57,31 32 33 55 56 57,,31 32 33 55 56 57
7.9,0.1,inner,35.0,65.0,GOOD,GOOD,48.976839,47.895296,5,0,5,4.4,4.4,0.0,49.768,31 54 55 56 57,,31 54 55 56 57,31 32 33 55 56 57,,31 32 33 55 56 57
8.0,0.1,inner,85.0,35.0,GOOD,GOOD,46.450908,42.033613,7,0,7,4.0,4.0,0.0,64.509,31 32 33 34 35 56 57,,31 32 33 34 35 56 57,31 54 55 56,,31 54 55 56
8.1,0.1,inner,35.0,65.0,GOOD,GOOD,42.087058,40.852496,4,0,4,3.7,3.7,0.0,50.871,31 54 55 56,,31 54 55 56,31 32 33 55 56,,31 32 33 55 56
8.2,0.1,inner,35.0,65.0,GOOD,GOOD,42.136364,40.817913,4,0,4,3.7,3.7,0.0,51.364,31 54 55 56,,31 54 55 56,31 32 33 55 56,,31 32 33 55 56
8.3,0.1,inner,40.0,70.0,GOOD,GOOD,42.180576,40.77364,4,0,4,3.7,3.7,0.0,51.806,31 54 55 56,,31 54 55 56,31 32 33 55 56,,31 32 33 55 56
8.4,0.1,inner,40.0,70.0,GOOD,GOOD,42.218556,40.718974,4,0,4,3.7,3.7,0.0,52.186,31 54 55 56,,31 54 55 56,31 32 33 55 56,,31 32 33 55 56
8.5,0.1,inner,40.0,70.0,GOOD,GOOD,42.24895,40.653192,4,0,4,3.7,3.7,0.0,52.489,31 54 55 56,,31 54 55 56,31 32 33 55 56,,31 32 33 55 56
8.6,0.1,inner,90.0,40.0,GOOD,MARGINAL,39.080453,32.270135,6,0,6,3.3,3.3,0.0,60.805,31 32 33 34 35 56,,31 32 33 34 35 56,31 54 55,,31 54 55
8.7,0.1,inner,80.0,45.0,GOOD,GOOD,38.446509,35.280158,5,0,5,3.2,3.2,0.0,64.465,31 32 33 34 55,,31 32 33 34 55,31 54 55,,31 54 55
8.8,0.1,inner,85.0,45.0,GOOD,GOOD,38.331348,35.276651,5,0,5,3.2,3.2,0.0,63.313,31 32 33 34 55,,31 32 33 34 55,31 54 55,,31 54 55
8.9,0.1,inner,85.0,45.0,GOOD,GOOD,38.201963,35.256732,5,0,5,3.2,3.2,0.0,62.02,31 32 33 34 55,,31 32 33 34 55,31 54 55,,31 54 55
9.0,0.1,inner,85.0,45.0,GOOD,GOOD,38.057836,35.216872,5,0,5,3.2,3.2,0.0,60.578,31 32 33 34 55,,31 32 33 34 55,31 54 55,,31 54 55
9.1,0.1,inner,85.0,50.0,GOOD,GOOD,37.898572,35.152731,5,0,5,3.2,3.2,0.0,58.986,31 32 33 34 55,,31 32 33 34 55,31 54 55,,31 54 55
9.2,0.1,inner,85.0,115.0,MARGINAL,MARGINAL,25.636148,25.636148,4,0,4,2.2,2.2,0.0,36.361,31 32 33 34,,31 32 33 34,31 32 33 34,,31 32 33 34
9.3,0.1,inner,85.0,115.0,MARGINAL,MARGINAL,25.577943,25.577943,4,0,4,2.2,2.2,0.0,35.779,31 32 33 34,,31 32 33 34,31 32 33 34,,31 32 33 34
9.4,0.1,inner,70.0,100.0,MARGINAL,MARGINAL,30.40924,25.517463,3,0,3,2.4,2.4,0.0,64.092,31 32 54,,31 32 54,31 32 33 34,,31 32 33 34
9.5,0.1,inner,70.0,100.0,MARGINAL,MARGINAL,30.142329,25.454887,3,0,3,2.4,2.4,0.0,61.423,31 32 54,,31 32 54,31 32 33 34,,31 32 33 34
9.6,0.1,inner,70.0,100.0,MARGINAL,MARGINAL,29.808593,25.390403,3,0,3,2.4,2.4,0.0,58.086,31 32 54,,31 32 54,31 32 33 34,,31 32 33 34
9.7,0.1,inner,80.0,110.0,MARGINAL,MARGINAL,34.352154,25.324205,4,0,4,2.8,2.8,0.0,63.522,31 32 33 54,,31 32 33 54,31 32 33 34,,31 32 33 34
9.8,0.1,inner,85.0,115.0,MARGINAL,BAD,33.836343,20.437456,4,0,4,2.8,2.8,0.0,58.363,31 32 33 54,,31 32 33 54,31 32 33,,31 32 33
9.9,0.1,inner,85.0,115.0,BAD,BAD,20.382067,20.382067,3,0,3,1.8,1.8,0.0,23.821,31 32 33,,31 32 33,31 32 33,,31 32 33
10.0,0.1,inner,85.0,115.0,BAD,BAD,20.325564,20.325564,3,0,3,1.8,1.8,0.0,23.256,31 32 33,,31 32 33,31 32 33,,31 32 33
10.1,0.1,inner,85.0,115.0,BAD,BAD,20.268126,20.268126,3,0,3,1.8,1.8,0.0,22.681,31 32 33,,31 32 33,31 32 33,,31 32 33
10.2,0.1,inner,85.0,115.0,BAD,BAD,20.209931,20.209931,3,0,3,1.8,1.8,0.0,22.099,31 32 33,,31 32 33,31 32 33,,31 32 33
10.3,0.1,inner,85.0,115.0,BAD,BAD,20.151154,20.151154,3,0,3,1.8,1.8,0.0,21.512,31 32 33,,31 32 33,31 32 33,,31 32 33
10.4,0.1,inner,90.0,120.0,BAD,BAD,20.091969,20.091969,3,0,3,1.8,1.8,0.0,20.92,31 32 33,,31 32 33,31 32 33,,31 32 33
10.5,0.1,inner,90.0,120.0,BAD,BAD,20.032541,20.032541,3,0,3,1.8,1.8,0.0,20.325,31 32 33,,31 32 33,31 32 33,,31 32 33
10.6,0.1,inner,90.0,120.0,BAD,BAD,19.973031,19.973031,3,0,3,1.8,1.8,0.0,19.73,31 32 33,,31 32 33,31 32 33,,31 32 33
10.7,0.1,inner,80.0,110.0,BAD,BAD,15.086385,15.086385,2,0,2,1.4,1.4,0.0,10.864,31 32,,31 32,31 32,,31 32
10.8,0.1,inner,85.0,115.0,BAD,BAD,15.040794,15.040794,2,0,2,1.4,1.4,0.0,10.408,31 32,,31 32,31 32,,31 32
10.9,0.1,inner,85.0,115.0,BAD,BAD,11.995572,11.995572,2,0,2,1.1,1.1,0.0,9.956,31 32,,31 32,31 32,,31 32
11.0,0.1,inner,85.0,115.0,BAD,BAD,11.950822,11.950822,2,0,2,1.1,1.1,0.0,9.508,31 32,,31 32,31 32,,31 32
11.1,0.1,inner,85.0,115.0,BAD,BAD,11.906639,11.906639,2,0,2,1.1,1.1,0.0,9.066,31 32,,31 32,31 32,,31 32
11.2,0.1,inner,85.0,115.0,BAD,BAD,11.86311,11.86311,2,0,2,1.1,1.1,0.0,8.631,31 32,,31 32,31 32,,31 32
11.3,0.1,inner,90.0,120.0,BAD,BAD,11.820314,11.820314,2,0,2,1.1,1.1,0.0,8.203,31 32,,31 32,31 32,,31 32
11.4,0.1,inner,90.0,120.0,BAD,BAD,11.77832,11.77832,2,0,2,1.1,1.1,0.0,7.783,31 32,,31 32,31 32,,31 32
0.0,0.2,inner,40.0,70.0,BAD,BAD,8.927505,8.927505,2,0,2,0.8,0.8,0.0,9.275,38 39,,38 39,38 39,,38 39
0.1,0.2,inner,40.0,70.0,BAD,BAD,8.940712,8.940712,2,0,2,0.8,0.8,0.0,9.407,38 39,,38 39,38 39,,38 39
0.2,0.2,inner,40.0,70.0,BAD,BAD,13.775393,13.775393,3,0,3,1.2,1.2,0.0,17.754,37 38 39,,37 38 39,37 38 39,,37 38 39
0.3,0.2,inner,45.0,75.0,BAD,BAD,13.802195,13.802195,3,0,3,1.2,1.2,0.0,18.022,37 38 39,,37 38 39,37 38 39,,37 38 39
0.4,0.2,inner,45.0,75.0,BAD,BAD,13.828613,13.828613,3,0,3,1.2,1.2,0.0,18.286,37 38 39,,37 38 39,37 38 39,,37 38 39
